"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"China","CHN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","7754488585.58778","7246730034.93379","5971240555.69096","6909578357.29954","7677309285.88837","8412543667.23536","9350881468.84394","7888536842.96043","7819481680.07149","9411812494.92241","10272970996.8316","12019660411.0813","13812302347.3342","16024932140.3438","17468896593.9221","19297773954.1886","19625012877.305","22069114005.8133","19259510235.7724","24534414117.3913","26248809745.8333","25785304392.8571","27040854332.0611","32131952122.6054","39103072739.2857","43894542731.2925","41549387405.7971","35674127547.0852","38907490977.3662","45654815621.4575","49070746965.5832","53478740951.2195","61426209439.5604","63587225470.9336","79201915487.2544","97298038236.3155","113377339599.721","131273631068.301","152656651590.149","177654002652.719","201487511551.749","215508726503.244","229452522940.679","243678417720.189","271832742308.622","319921944456.512","383895036962.902","478950403487.348","606272105740.642","674347750698.246","781952026535.013","998066848773.505","1149756144899.64","1300482657695.54","1396179414656.38","1546148801284.62","1602333366448.94","1763449132982.19","","",
"Cote d'Ivoire","CIV","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","43358329.3467121","54847018.3287049","61100757.5488574","71726248.120534","92384051.2400256","99159022.1043014","109899773.443656","118698748.663115","143800837.922369","166179028.66819","197537624.578017","252400108.586505","288459731.79128","395263268.475996","497289819.018906","661649379.948664","754549605.043722","853550356.826388","1286915211.16886","1663206723.71776","1715262570.54633","1485289763.60856","1316164708.64983","1152818665.79543","1037402549.49747","982943139.319285","1385480295.02241","1643726631.96429","1753913591.21861","1781144890.58749","1813675500.46866","1716725103.85248","1945281269.76355","1709265298.80712","999631315.440954","1166922145.59838","1269758494.73094","1763597680.46774","1730151514.07284","1713476599.20244","1538002037.42737","1523859918.98967","1602268150.61301","2265905521.01407","2465789242.95348","2464918531.38207","2419428053.32777","2713551298.04466","3069238207.75344","3067545645.35177","3030332389.00344","2854451633.15594","3300958717.93873","3833820857.49112","4355052345.24808","3956099329.40025","4494589000.50272","5465005445.56281","5944002037.70822","",
"Cameroon","CMR","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","106103432.895085","126500873.672149","129383905.286085","139461565.734578","156287444.0356","138894056.282349","150354257.452861","174321004.543715","203345074.090228","248873449.37293","299869088.487905","330983634.750521","330582294.999651","430849490.189373","536788955.163121","653904074.950408","676320755.863926","647180467.284522","701248018.769875","748197030.751777","732919835.382771","1204078534.63","1495343586.80459","1340304979.81425","1199908086.21961","1421886107.75734","1650619579.46054","1460160111.52","2231244262.29014","1232366073.80287","1066006265.92294","1232639402.55238","1198065396.12817","1109922208.09183","1272002967.18659","1077562186.12895","1213070519.62482","1306662758.85302","1675987923.44051","1954192196.70905","1965519810.58191","1992611831.81705","2314831738.81437","2932848271.33578","3018850822.22843","2977687233.60867","3553046086.59109","3556028661.35804","3987420046.95976","4246928187.85838","3795515931.62223","3955277515.55543","3890061855.92514","4411292926.01389","",
"Congo, Dem. Rep.","COD","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","253994750.663494","277301994.005243","357876447.639871","475161704.205025","503474159.495936","278543945.454546","392753623.188406","282666666.666667","513141646.997198","442035395.392274","644094246.533644","831108569.595786","860271701.388147","1162845152.52836","1632905858.74118","1322158279.38697","1573242919.99181","2083835921.01415","2292116922.4413","2674850165.71406","2988266762.41261","3433901197.10362","3223143596.15751","2309588676.83876","2956131606.10617","",
"Congo, Rep.","COG","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","19886201.5276453","20631155.1147242","22904824.2957524","26283956.0776403","27033731.0731381","28156258.4518345","34598066.9655033","38211240.5115085","45240699.8349833","46930193.281994","46670960.897051","55201175.1711775","71420741.3735668","95114530.5016435","104277205.117473","138115857.48163","133500414.375967","148160356.717699","201634470.971937","244450912.272265","300076312.994688","267911606.539269","291533131.865727","325927761.223995","324288450.307677","355471101.014214","461441743.729475","472821006.750461","465673424.369546","465818590.420831","547261366.846142","755883673.883907","789967804.064954","530808166.364932","385969355.086511","332717276.064593","326379076.708466","486549406.222084","471699552.404112","354453985.721272","372481499.735314","393703741.3451","554385282.275941","606847587.656097","696026082.900738","790948305.689008","1076899333.14859","1424676192.88463","1416910429.59965","1173477502.41801","1253641901.40063","1440662933.82805","2003811354.97019","1908752327.74674","1961661761.8802","1551276989.83599","1594239843.56371","1012729209.99439","935755447.505853","",
"Colombia","COL","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","257037769.404672","307899880.597015","349229670.202284","358564266.666667","397148477.777778","478857142.857143","472296296.296296","500113740.547471","504367254.491551","567958110.347137","666008826.623003","857610129.782826","829754832.690804","976213001.183623","1082354566.27925","1169703338.45283","1259028678.48393","1501487455.87939","1990535874.15271","2602266130.4917","3370912236.6921","3796605565.8736","4256262697.82073","4242652886.53584","4221796811.06951","3733101354.28078","3427423340.1695","3579385894.94849","3952124069.89528","4173272268.60048","5957768884.64142","5782688571.20291","7672065872.66578","9336819506.33156","11825318954.3847","13828336492.5348","17483508767.7324","21247975171.6876","19990907063.1923","19099363911.8808","16454166612.5795","16269986013.4216","15714140646.1111","14773847780.4391","18360253805.3435","20322864942.2695","22433660630.1178","28308825546.0566","31832921831.5715","32080533174.9585","39431791175.841","44712533875.2838","49983418627.6456","53868146330.1322","54284659510.7057","43469430054.3835","41126389953.6158","46464855102.1483","50462766230.9893","",
"Comoros","COM","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","23438335.6888419","21687040.5120394","20322364.1866261","21164490.4724366","20400363.4258147","21729104.2676477","30837157.056104","37280307.718927","39376093.0575798","37717206.2183234","47450530.2786833","46844343.1423462","50519551.9582182","50021154.1028718","35254664.5187258","44008781.9891756","43744461.2417244","40253836.0619636","40878382.3488198","42241387.8979052","38686661.079717","41769495.8266882","46826212.7315724","60268341.0548967","69866319.6486342","72188842.6554716","77074150.4019453","85216231.5624719","99715918.3109571","103487350.620475","101039686.85558","108917834.935199","102033061.239947","104077886.228977","117965628.888432","102279731.119504","104816928.997537","106239330.198142","","",
"Cabo Verde","CPV","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","264329606.019308","302069339.851352","311279046.475621","306711102.009637","345433337.997789","302518219.019743","323053401.546842","343184577.494897","301032525.806026","287542128.646477","305843552.995717","336513822.040096","",
"Costa Rica","CRI","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","52534464.0987882","56978340.1961769","54976616.8929791","62089291.8903475","68720771.1162238","74686792.4528302","81041509.4339623","88377358.490566","96000000","106520754.716981","123743396.226415","149415919.587069","178146194.423512","213200337.004273","238209331.651955","298471411.901984","385810968.494749","491026837.806301","591435239.206534","728494749.124854","880315052.508752","412919915.637794","379394600.432543","475178979.028671","572671317.93042","617326732.673267","680121863.799283","679493388.561415","720802216.651273","891176180.495623","1037233996.06729","936357496.13036","1024827988.86543","1210800172.77679","1382332914.48251","1486302032.49068","1517477131.68023","1578660200.85727","1737527047.12345","1904957886.72385","2066904394.70713","2292348760.26813","2443197488.84556","2511419438.95548","2605220118.78353","2707876572.34057","2984194407.94242","3427728206.31492","4151207931.43151","4820888513.22696","6245908251.38756","7254117464.29263","7937254975.08421","8740619736.21096","8851297797.53647","9574750693.05947","9834611093.16058","10041545354.764","10234617047.3564","",
"Caribbean small states","CSS","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","1803101400","2189960200","2576582476.39035","3163574427.02051","3613191829.26829","4125111463.41463","4366677953.71498","4500076265.06024","5654444935.06493","6207347671.23288","6292183472.22222","6382548795.18072","6648362235.29412","7047198370.1979","7629374615.82242","7131660115.73316","7766061315.09479","8068648861.7576","8725618073.87863","8576307061.38665","8880540292.55319","8100081070.01501","7685581081.08108","7914077027.02703","7756708243.24324","7422978935.27384","6643000000","6806900000","7122047390.78716","8204404147.69176","9046224800","9786000000","11455875900","12110612500","13554299574.2039","14348951700","17001135331.9","20751500000","24250000000","24187000000","22360000000","24437000000","23343000000","25032000000","26138000000","28062000000","29143000000","29988000000","","",
"Curacao","CUW","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","450893854.748603","459553072.625698","449664804.469274","493687150.837989","","","","","",
"Cayman Islands","CYM","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","85592100.8590874","94030899.7273553","102825251.601098","126189484.237496","164721437.125749","294400829.187396","305022315.202231","320441800.246609","326705895.439377","321448753.738784","341884261.036468","436127796.610169","615387819.732034","712810539.523212","729340236.686391","969374263.764405","1065071338.38384","1315868187.74446","1111899057.71496","1236905357.14286","1233247089.26261","1316562107.90464","1412086659.06499","1646380090.49774","1685976267.52967","1506503298.77474","1657012750.45537","1896826923.07692","2605662514.15629","2871250000","3044024375.07773","3392046167.35667","3941554886.39474","4748059176.79801","4871631008.6135","4713907284.76821","5198081734.77898","4645637928.81922","4360329261.81625","3839591349.34324","3175446379.06177","3129756637.16814","3345052963.71422","3705323418.31917","",
